Date,GLD ,return
2019-03-25,124.91999816894531,0.007633907060241407
2019-03-26,124.30000305175781,-0.0049754946888428755
2019-03-27,123.6500015258789,-0.005243016760484571
2019-03-28,121.9000015258789,-0.014253957303041619
2019-03-29,122.01000213623047,0.0009019770912032663
2019-04-01,121.52999877929688,-0.003941890257643701
2019-04-02,121.9800033569336,0.003695988550420936
2019-04-03,121.80000305175781,-0.0014767440573913667
2019-04-04,122.11000061035156,0.0025419025120261784
2019-04-05,121.9800033569336,-0.001065158454634802
2019-04-08,122.51000213623047,0.004335552354601057
2019-04-09,123.1500015258789,0.005210460213684454
2019-04-10,123.52999877929688,0.0030808947099307334
2019-04-11,121.94999694824219,-0.012872932029622242
2019-04-12,121.83000183105469,-0.0009844542413608548
2019-04-15,121.5999984741211,-0.0018896884121835308
2019-04-16,120.51000213623047,-0.009004202217837268
2019-04-17,120.27999877929688,-0.0019104067944000637
2019-04-18,120.37000274658203,0.0007480072379889946
2019-04-22,120.37000274658203,0.0
2019-04-23,120.12000274658203,-0.0020790892290242957
2019-04-24,120.47000122070312,0.002909503431152912
2019-04-25,120.56999969482422,0.0008297251865102907
2019-04-26,121.37000274658203,0.006613259149985578
2019-04-29,120.83000183105469,-0.004459139554905491
2019-04-30,121.19999694824219,0.003057434262503009
2019-05-01,120.4000015258789,-0.0066225029075604345
2019-05-02,119.94000244140625,-0.003827907452540267
2019-05-03,120.6500015258789,0.005902166622599615
2019-05-06,120.80999755859375,0.0013252386046357174
2019-05-07,121.20999908447266,0.0033055276063594123
2019-05-08,120.91000366210938,-0.002478073455137969
2019-05-09,121.19999694824219,0.002395550981643927
2019-05-10,121.43000030517578,0.0018959191232165698
2019-05-13,122.66999816894531,0.010159840539079522
2019-05-14,122.45999908447266,-0.0017133695443152437
2019-05-15,122.38999938964844,-0.0005717761663673002
2019-05-16,121.51000213623047,-0.007216080906090217
2019-05-17,120.6500015258789,-0.007102776783024275
2019-05-20,120.63999938964844,-8.290551782707826e-05
2019-05-21,120.36000061035156,-0.0023236423674714048
2019-05-22,120.23999786376953,-0.0009975291545631813
2019-05-23,121.16999816894531,0.007704775453647589
2019-05-24,121.30000305175781,0.0010723379767872785
2019-05-28,120.83000183105469,-0.0038822269155751525
2019-05-29,120.87000274658203,0.0003309964016131658
2019-05-30,121.69000244140625,0.006761236816409685
2019-05-31,123.33000183105469,0.013386857013473643
2019-06-03,125.11000061035156,0.014329650783140814
2019-06-04,125.1500015258789,0.00031967486235552026
2019-06-05,125.47000122070312,0.002553665830468566
2019-06-06,125.87999725341797,0.0032623544765036684
2019-06-07,126.58999633789062,0.005624438342681366
2019-06-10,125.33000183105469,-0.010003215486538885
2019-06-11,125.18000030517578,-0.0011975692988471266
2019-06-12,125.83000183105469,0.005179100221238763
2019-06-13,126.5999984741211,0.0061006935016299476
2019-06-14,126.55999755859375,-0.0003160129284807664
2019-06-17,126.4800033569336,-0.0006322652864021801
2019-06-18,127.12000274658203,0.005047324392238259
2019-06-19,127.88999938964844,0.006038970838080658
2019-06-20,131.11000061035156,0.024866155493817887
2019-06-21,131.97999572753906,0.00661369341666817
2019-06-24,133.94000244140625,0.014741593126273352
2019-06-25,134.1999969482422,0.0019392450876947497
2019-06-26,132.97000122070312,-0.009207653748305768
2019-06-27,132.83999633789062,-0.0009781791081800058
2019-06-28,133.1999969482422,0.0027063662544696662
2019-07-01,130.6199951171875,-0.019559428102497136
2019-07-02,133.41000366210938,0.02113481354805423
2019-07-03,133.6300048828125,0.0016477026920105947
2019-07-05,132.13999938964844,-0.011212861349998495
2019-07-08,131.2899932861328,-0.006453396174434407
2019-07-09,131.75,0.0034976216131429347
2019-07-10,133.8300018310547,0.015664164068756106
2019-07-11,132.6999969482422,-0.008479433149487648
2019-07-12,133.52999877929688,0.006235244213343071
2019-07-15,133.52999877929688,0.0
2019-07-16,132.39999389648438,-0.008498565150237166
2019-07-17,134.5800018310547,0.01633123396202252
2019-07-18,136.47999572753906,0.01401922107283276
2019-07-19,134.47000122070312,-0.01483691752503857
2019-07-22,134.4499969482422,-0.0001487748968767623
2019-07-23,133.69000244140625,-0.005668654760058427
2019-07-24,134.3699951171875,0.005073447292028362
2019-07-25,133.4199981689453,-0.007095118991376651
2019-07-26,133.63999938964844,0.00164757936404381
2019-07-29,134.52999877929688,0.006637600502192369
2019-07-30,134.97999572753906,0.0033393742390960437
2019-07-31,133.2100067138672,-0.013199706898717264
2019-08-01,136.41000366210938,0.0237382025873749
2019-08-02,135.88999938964844,-0.003819352910475418
2019-08-05,137.7899932861328,0.013885007839557597
2019-08-06,138.91000366210938,0.008095529492025941
2019-08-07,141.02000427246094,0.01507548681526026
2019-08-08,141.72999572753906,0.005022054446004403
2019-08-09,141.25999450683594,-0.003321683939870917
2019-08-12,142.6300048828125,0.009651773675578623
2019-08-13,141.77999877929688,-0.005977346952418699
2019-08-14,142.75,0.00681829671908825
2019-08-15,143.6999969482422,0.006632923311853109
2019-08-16,142.77999877929688,-0.00642279632319684
2019-08-19,141.11000061035156,-0.011765243129746363
2019-08-20,142.2100067138672,0.007765153200510364
2019-08-21,141.75999450683594,-0.0031694374885161206
2019-08-22,141.39999389648438,-0.002542737809443374
2019-08-23,144.1699981689453,0.0194004358255685
2019-08-26,144.19000244140625,0.00013874512727632068
2019-08-27,145.57000732421875,0.009525229640210546
2019-08-28,145.16000366210938,-0.002820513317677276
2019-08-29,144.1199951171875,-0.007190355573252848
2019-08-30,143.75,-0.0025705723222454796
2019-09-03,145.75,0.013817145553141903
2019-09-04,146.66000366210938,0.006224182405113975
2019-09-05,143.13999938964844,-0.02429383958928248
2019-09-06,141.9199981689453,-0.008559662387184017
2019-09-09,141.38999938964844,-0.0037414803722944866
2019-09-10,140.17999267578125,-0.008594766463448816
2019-09-11,141.02999877929688,0.0060453662250154515
2019-09-12,141.32000732421875,0.0020542492696135994
2019-09-13,140.14999389648438,-0.008313640257218174
2019-09-16,141.32000732421875,0.008313640257218249
2019-09-17,141.60000610351562,0.001979350045407386
2019-09-18,140.7100067138672,-0.006305141849164153
2019-09-19,141.27999877929688,0.004042645700960864
2019-09-20,142.9499969482422,0.011751169204553406
2019-09-23,143.75,0.005580782257567522
2019-09-24,144.50999450683594,0.00527299162043293
2019-09-25,141.8300018310547,-0.018719501081169466
2019-09-26,141.7899932861328,-0.0002821278180384957
2019-09-27,141.05999755859375,-0.005161727926224835
2019-09-30,138.8699951171875,-0.015647105922203676
2019-10-01,139.6300048828125,0.005457893373498284
2019-10-02,141.25999450683594,0.011606023170116823
2019-10-03,141.89999389648438,0.004520416059329575
2019-10-04,141.89999389648438,0.0
2019-10-07,140.69000244140625,-0.00856363541098911
2019-10-08,141.9199981689453,0.00870459991703739
2019-10-09,142.0500030517578,0.0009156241246349503
2019-10-10,140.80999755859375,-0.008767683192965708
2019-10-11,140.02999877929688,-0.005554769940672898
2019-10-14,140.58999633789062,0.003991150393420187
2019-10-15,139.61000061035156,-0.0069950016712766044
2019-10-16,140.41000366210938,0.005713914835703777
2019-10-17,140.61000061035156,0.0014233647353723328
2019-10-18,140.4600067138672,-0.001067306413452129
2019-10-21,139.7899932861328,-0.004781550075213642
2019-10-22,140.1999969482422,0.0029287043785159624
2019-10-23,140.52999877929688,0.002351027592914482
2019-10-24,141.52999877929688,0.007090719694468963
2019-10-25,141.86000061035156,0.0023289599557340403
2019-10-28,140.63999938964844,-0.008637230479381003
2019-10-29,140.25,-0.002776885194246242
2019-10-30,141.02000427246094,0.005475210184932403
2019-10-31,142.42999267578125,0.009948844935468628
2019-11-01,142.55999755859375,0.0009123470738276627
2019-11-04,142.14999389648438,-0.0028801514371747305
2019-11-05,139.85000610351562,-0.016312331868591004
2019-11-06,140.4499969482422,0.004281068530555171
2019-11-07,138.27000427246094,-0.015643205521891117
2019-11-08,137.38999938964844,-0.0063847338065501705
2019-11-11,137.05999755859375,-0.0024048241483873045
2019-11-12,137.42999267578125,0.002695874927586959
2019-11-13,137.97999572753906,0.003994072881030811
2019-11-14,138.55999755859375,0.004194711040663475
2019-11-15,138.2100067138672,-0.0025291110010524226
2019-11-18,138.6199951171875,0.002962025072169786
2019-11-19,138.69000244140625,0.0005049030061831341
2019-11-20,138.75999450683594,0.0005045382424530197
2019-11-21,138.0,-0.005492097356825017
2019-11-22,137.74000549316406,-0.0018857951599790925
2019-11-25,137.0800018310547,-0.004803179633254922
2019-11-26,137.74000549316406,0.004803179633255016
2019-11-27,137.00999450683594,-0.005314014225370608
2019-11-29,137.86000061035156,0.006184806112979683
2019-12-02,137.7899932861328,-0.0005079436043828876
2019-12-03,139.11000061035156,0.009534253178573626
2019-12-04,138.9199981689453,-0.0013667767637935283
2019-12-05,139.0,0.0005757184354598549
2019-12-06,137.6199951171875,-0.009977704836757457
2019-12-09,137.5800018310547,-0.0002906488870483782
2019-12-10,137.97000122070312,0.002830699660654389
2019-12-11,138.9199981689453,0.006861935627691577
2019-12-12,138.42999267578125,-0.0035334849047766476
2019-12-13,139.0500030517578,0.004468872836715887
2019-12-16,139.0399932861328,-7.198939739749056e-05
2019-12-17,139.00999450683594,-0.00021577975709612248
2019-12-18,139.02000427246094,7.200493236905694e-05
2019-12-19,139.3800048828125,0.0025862126377012157
2019-12-20,139.52000427246094,0.0010039397404910592
2019-12-23,139.9499969482422,0.003077203372165587
2019-12-24,141.27000427246094,0.009387789011397068
2019-12-26,142.3800048828125,0.00782659080315549
2019-12-27,142.3300018310547,-0.0003512560225688557
2019-12-30,142.6300048828125,0.0021055808220621446
2019-12-31,142.89999389648438,0.001891143454574884
2020-01-02,143.9499969482422,0.007320953634035891
2020-01-03,145.86000061035156,0.013181265882528811
2020-01-06,147.38999938964844,0.010434868967011986
2020-01-07,147.97000122070312,0.003927428056507489
2020-01-08,146.86000061035156,-0.007529802584635164
2020-01-09,146.02999877929688,-0.0056676844863565315
2020-01-10,146.91000366210938,0.006008107616788398
2020-01-13,145.82000732421875,-0.007447144703816297
2020-01-14,145.69000244140625,-0.0008919411826434922
2020-01-15,146.5399932861328,0.005817289492435278
2020-01-16,146.30999755859375,-0.0015707412123407796
2020-01-17,146.5800018310547,0.0018437252860089575
2020-01-21,146.74000549316406,0.0010909837309721073
2020-01-22,146.7899932861328,0.0003405975107135845
2020-01-23,147.1199951171875,0.002245598875511729
2020-01-24,147.97999572753906,0.0058285535187767275
2020-01-27,148.99000549316406,0.006802125843070944
2020-01-28,147.66000366210938,-0.00896686803661793
2020-01-29,148.4600067138672,0.005403248480831511
2020-01-30,148.47000122070312,6.731894098032181e-05
2020-01-31,149.3300018310547,0.005775708477189364
2020-02-03,148.36000061035156,-0.006516877595597702
2020-02-04,146.42999267578125,-0.013094308186782415
2020-02-05,146.61000061035156,0.0012285555646719122
2020-02-06,147.39999389648438,0.005373934234125879
2020-02-07,147.7899932861328,0.002642363450658169
2020-02-10,148.1699981689453,0.0025679490647931946
2020-02-11,147.66000366210938,-0.0034478924308700464
2020-02-12,147.5399932861328,-0.000813078481224605
2020-02-13,148.3800048828125,0.005677303718111386
2020-02-14,149.0,0.0041697222765956264
2020-02-18,150.91000366210938,0.012737350951843347
2020-02-19,151.7899932861328,0.005814285510176441
2020-02-20,152.41000366210938,0.0040763395182913265
2020-02-21,154.6999969482422,0.014913455926308593
2020-02-24,156.08999633789062,0.008945002656717951
2020-02-25,153.3000030517578,-0.01803593472393269
2020-02-26,153.97000122070312,0.004360980385151266
2020-02-27,154.0,0.00019481624361363943
2020-02-28,148.3800048828125,-0.03717601874476565
2020-03-02,149.1999969482422,0.005511083646655957
2020-03-03,153.88999938964844,0.030950390194086085
2020-03-04,154.16000366210938,0.001752990351755443
2020-03-05,157.49000549316406,0.021370951204574475
2020-03-06,157.5500030517578,0.0003808885074389379
2020-03-09,157.80999755859375,0.0016488747161249012
2020-03-10,154.47999572753906,-0.02132715182628954
2020-03-11,153.92999267578125,-0.0035667044227174947
2020-03-12,147.7899932861328,-0.04070560424243849
2020-03-13,143.27999877929688,-0.03099155256530076
2020-03-16,141.63999938964844,-0.011512126298224866
2020-03-17,143.55999755859375,0.01346442633870517
2020-03-18,140.6999969482422,-0.02012310684271081
2020-03-19,138.0399932861328,-0.019086492837834465
2020-03-20,140.11000061035156,0.014884383146683595
2020-03-23,146.3000030517578,0.043231496146295734
2020-03-24,153.39999389648438,0.047389520259250466
2020-03-25,151.3000030517578,-0.013784208180364264
2020-03-26,153.24000549316406,0.012740714714697083
2020-03-27,152.25,-0.006481449089244015
2020-03-30,152.9199981689453,0.004390990264267052
2020-03-31,148.0500030517578,-0.032364821693651916
2020-04-01,149.4499969482422,0.009411793149400162
2020-04-02,151.89999389648438,0.01626050111056189
2020-04-03,152.64999389648438,0.004925309776577716
2020-04-06,156.8800048828125,0.02733353381543522
2020-04-07,156.0399932861328,-0.005368871400719198
2020-04-08,154.64999389648438,-0.008947881947437637
2020-04-09,158.69000244140625,0.025788169295063085
2020-04-13,161.41000366210938,0.01699510551392902
2020-04-14,162.67999267578125,0.007837301543346824
2020-04-15,161.85000610351562,-0.005115017933585634
2020-04-16,161.7100067138672,-0.0008653689753940822
2020-04-17,158.57000732421875,-0.019608466717140425
2020-04-20,159.6999969482422,0.007100853720992193
2020-04-21,158.61000061035156,-0.006848673348053854
2020-04-22,161.72999572753906,0.019479888950845802
2020-04-23,163.33999633789062,0.009905643795524405
2020-04-24,162.63999938964844,-0.004294729942651925
2020-04-27,161.55999755859375,-0.00666258998355511
2020-04-28,160.83999633789062,-0.004466516323334757
2020-04-29,161.72999572753906,0.005518192454017435
2020-04-30,158.8000030517578,-0.018282683683788697
2020-05-01,159.77999877929688,0.0061522933833428935
2020-05-04,160.33999633789062,0.003498676361159418
2020-05-05,161.02000427246094,0.004232069630406605
2020-05-06,158.9499969482422,-0.012938939248234135
2020-05-07,161.38999938964844,0.015234124108560072
2020-05-08,160.4199981689453,-0.006028427741239837
2020-05-11,159.4199981689453,-0.006253147010599243
2020-05-12,160.0399932861328,0.0038815245238018456
2020-05-13,161.5800018310547,0.009576645345897673
2020-05-14,163.00999450683594,0.008811127536123346
2020-05-15,163.92999267578125,0.005627947839551041
2020-05-18,162.69000244140625,-0.007592898231851983
2020-05-19,164.25999450683594,0.009603940342589153
2020-05-20,164.64999389648438,0.0023714668825757603
2020-05-21,162.25,-0.014683616168536867
2020-05-22,163.2100067138672,0.005899400714775776
2020-05-26,160.88999938964844,-0.014316858429627
2020-05-27,161.17999267578125,0.001800809585778032
2020-05-28,161.72000122070312,0.0033447448656947374
2020-05-29,162.91000366210938,0.007331471236597383
2020-06-01,163.66000366210938,0.004593203918142176
2020-06-02,162.60000610351562,-0.006497892824854574
2020-06-03,159.60000610351562,-0.01862251139241922
2020-06-04,161.27999877929688,0.010471254055873179
2020-06-05,158.00999450683594,-0.02048368991541374
2020-06-08,159.72000122070312,0.010764002439043798
2020-06-09,161.25999450683594,0.009595645355064148
2020-06-10,163.57000732421875,0.014223142854853236
2020-06-11,162.38999938964844,-0.007240232329265166
2020-06-12,162.6199951171875,0.0014153150353447643
2020-06-15,162.3300018310547,-0.0017848491512042477
2020-06-16,162.25,-0.0004929560183834836
2020-06-17,162.55999755859375,0.0019087937874243815
2020-06-18,162.24000549316406,-0.0019703951105462295
2020-06-19,164.02999877929688,0.010972576221366465
2020-06-22,165.08999633789062,0.006441427074830093
2020-06-23,166.47999572753906,0.008384398864595731
2020-06-24,165.89999389648438,-0.0034899960158010397
2020-06-25,165.8000030517578,-0.0006028992986150158
2020-06-26,166.5399932861328,0.0044532193863769335
2020-06-29,166.6300048828125,0.0005403343600226875
2020-06-30,167.3699951171875,0.004431086497931087
2020-07-01,166.6199951171875,-0.004491160110102202
2020-07-02,166.97999572753906,0.0021582779375089872
2020-07-06,167.97999572753906,0.005970880083946397
2020-07-07,169.0399932861328,0.0062904343270385864
2020-07-08,170.08999633789062,0.006192353605402356
2020-07-09,169.6300048828125,-0.002708063902871328
2020-07-10,169.19000244140625,-0.0025972650920347735
2020-07-13,169.39999389648438,0.0012403879870823364
2020-07-14,170.19000244140625,0.004652728164010819
2020-07-15,170.33999633789062,0.0008809438623464781
2020-07-16,168.72999572753906,-0.009496639325154646
2020-07-17,170.1199951171875,0.008204262794308569
2020-07-20,170.94000244140625,0.004808590336846309
2020-07-21,173.0,0.011978962477666387
2020-07-22,175.6300048828125,0.015087942737564556
2020-07-23,177.17999267578125,0.008786586410813348
2020-07-24,178.6999969482422,0.008542281441677423
2020-07-27,182.22999572753906,0.019561196964697856
2020-07-28,183.75,0.008306536040413818
2020-07-29,185.1300048828125,0.007482169283186
2020-07-30,183.75999450683594,-0.007427778888433271
2020-07-31,185.42999267578125,0.00904688435302792
2020-08-03,185.63999938964844,0.0011318982444248418
2020-08-04,189.58999633789062,0.021054515412853636
2020-08-05,191.35000610351562,0.009240417270834574
2020-08-06,193.88999938964844,0.013186741026147062
2020-08-07,190.80999755859375,-0.016012829047696152
2020-08-10,190.14999389648438,-0.0034649534714480275
2020-08-11,179.94000244140625,-0.0551897267189793
2020-08-12,179.10000610351562,-0.004679132411383586
2020-08-13,183.3300018310547,0.023343474417206588
2020-08-14,182.5399932861328,-0.004318527254207777
2020-08-17,186.5,0.02146194877539166
2020-08-18,188.17999267578125,0.008967673573403242
2020-08-19,182.24000549316406,-0.03207438281593019
2020-08-20,183.5,0.006890137653281628
2020-08-21,182.02999877929688,-0.008043165542872153
2020-08-24,181.0,-0.005674470685927035
2020-08-25,181.22000122070312,0.0012147382641175607
2020-08-26,183.36000061035156,0.011739667325137685
2020-08-27,181.24000549316406,-0.011629286747359606
2020-08-28,184.38999938964844,0.01723092629924
2020-08-31,184.8300018310547,0.00238341719432408
2020-09-01,185.0500030517578,0.001189581722410416
2020-09-02,182.6199951171875,-0.013218610873058246
2020-09-03,181.13999938964844,-0.008137254873336977
2020-09-04,181.63999938964844,0.0027564932922231992
2020-09-08,181.2899932861328,-0.0019287808618004912
2020-09-09,183.0500030517578,0.009661434230238847
2020-09-10,182.4600067138672,-0.0032283485242562797
2020-09-11,182.4499969482422,-5.4861557792618405e-05
2020-09-14,183.88999938964844,0.00786160327773618
2020-09-15,183.4499969482422,-0.0023956152677241513
2020-09-16,183.97000122070312,0.0028305733071044767
2020-09-17,182.9600067138672,-0.005505121062685115
2020-09-18,183.1999969482422,0.001310849171618332
2020-09-21,179.52000427246094,-0.020291789448272826
2020-09-22,178.64999389648438,-0.004858095828927072
2020-09-23,174.7899932861328,-0.021843335368817322
2020-09-24,175.44000244140625,0.0037119030895910897
2020-09-25,174.94000244140625,-0.0028540460781505306
2020-09-28,176.6999969482422,0.010010290107421884
2020-09-29,178.19000244140625,0.008397048385655496
2020-09-30,177.1199951171875,-0.006022969047958764
2020-10-01,178.6999969482422,0.008880963695329078
2020-10-02,178.5399932861328,-0.0008957769408936138
2020-10-05,179.41000366210938,0.004861081696310086
2020-10-06,177.3000030517578,-0.011830479550692698
2020-10-07,177.22000122070312,-0.00045132478533539146
2020-10-08,177.85000610351562,0.0035486272055745486
2020-10-09,181.0800018310547,0.017998399966815504
2020-10-12,180.55999755859375,-0.002875813691634357
2020-10-13,177.72000122070312,-0.01585383405158326
2020-10-14,178.27000427246094,0.0030899939936110464
2020-10-15,178.9199981689453,0.003639489400711449
2020-10-16,178.3000030517578,-0.0034712263457632483
2020-10-19,178.38999938964844,0.0005046193567768562
2020-10-20,179.25,0.004809318137998378
2020-10-21,180.60000610351562,0.00750319529892231
2020-10-22,178.8300018310547,-0.009849030639627157
2020-10-23,178.63999938964844,-0.0010630400237792174
2020-10-26,178.5500030517578,-0.0005039129828936211
2020-10-27,179.02000427246094,0.002628864176270774
2020-10-28,176.1300048828125,-0.01627516884164325
2020-10-29,175.39999389648438,-0.004153341326592121
2020-10-30,176.1999969482422,0.004550651041840146
2020-11-02,177.91000366210938,0.00965812884851217
2020-11-03,178.9199981689453,0.0056609432999779495
2020-11-04,178.82000732421875,-0.0005590140649358909
2020-11-05,182.92999267578125,0.022723771699055755
2020-11-06,183.19000244140625,0.0014203529597109255
2020-11-09,175.0800018310547,-0.045280856143465276
2020-11-10,175.66000366210938,0.0033073065556014952
2020-11-11,174.89999389648438,-0.00433598220930235
2020-11-12,175.9600067138672,0.006042387508780373
2020-11-13,177.16000366210938,0.006796565090032186
2020-11-16,177.14999389648438,-5.650286865533134e-05
2020-11-17,176.5,-0.0036759204841880807
2020-11-18,175.49000549316406,-0.005738783845972931
2020-11-19,175.16000366210938,-0.0018822296869570197
2020-11-20,175.69000244140625,0.003021229432643738
2020-11-23,172.22999572753906,-0.019890324232127853
2020-11-24,169.58999633789062,-0.015447030279527764
2020-11-25,169.50999450683594,-0.0004718480371509017
2020-11-27,167.7899932861328,-0.010198732236165305
2020-11-30,166.6699981689453,-0.006697358920117144
2020-12-01,170.17999267578125,0.02084085881536413
2020-12-02,171.4600067138672,0.007493385024315116
2020-12-03,172.80999755859375,0.007842668530553789
2020-12-04,172.32000732421875,-0.00283945502654119
2020-12-07,174.88999938964844,0.014803945459514797
2020-12-08,175.5,0.003481841534737405
2020-12-09,172.5,-0.017241806434506103
2020-12-10,172.1699981689453,-0.0019148863181888906
2020-12-11,172.49000549316406,0.001856945469586849
2020-12-14,171.5399932861328,-0.005522859199322822
2020-12-15,173.94000244140625,0.013893989774039692
2020-12-16,174.89999389648438,0.005503920929853093
2020-12-17,176.74000549316406,0.01046541004295572
2020-12-18,176.44000244140625,-0.0016988680965652808
