Date,QQQ,return
2023-10-09,360.7909240722656,0.005087099882246112
2023-10-10,362.78900146484375,0.005522769221941036
2023-10-11,365.3775939941406,0.007109920861756357
2023-10-12,364.1078796386719,-0.003481126584662121
2023-10-13,359.5310363769531,-0.01264969086221059
2023-10-16,363.59613037109375,0.01124321420439446
2023-10-17,362.4051208496094,-0.003281015254236757
2023-10-18,357.651123046875,-0.013204709826898102
2023-10-19,354.3046569824219,-0.009400838658326128
2023-10-20,349.0191955566406,-0.015030233678630274
2023-10-23,350.0723571777344,0.0030129456254397477
2023-10-24,353.4778747558594,0.00968102637521941
2023-10-25,344.826171875,-0.024780453866715648
2023-10-26,338.2513732910156,-0.019251113387921005
2023-10-27,339.8753967285156,0.004789743198798861
2023-10-30,343.7041931152344,0.011202313479638574
2023-10-31,345.3478698730469,0.0047708437830375015
2023-11-01,351.342041015625,0.01720799730816621
2023-11-02,357.7200622558594,0.01799050671261318
2023-11-03,361.9228210449219,0.011680256048597546
2023-11-06,363.39923095703125,0.004071052154380714
2023-11-07,366.8343200683594,0.009408262451535922
2023-11-08,367.07049560546875,0.0006436135591923442
2023-11-09,364.2457580566406,-0.0077251164114676045
2023-11-10,372.4347839355469,0.02223314649343724
2023-11-13,371.2732849121094,-0.0031235373567554845
2023-11-14,379.2655029296875,0.021298086804494614
2023-11-15,379.551025390625,0.0007525467982212767
2023-11-16,379.87579345703125,0.0008552979119102205
2023-11-17,379.96435546875,0.0002331069561011813
2023-11-20,384.5904235839844,0.012101486244270595
2023-11-21,382.35614013671875,-0.005826454863117874
2023-11-22,383.9210510253906,0.004084456857935821
2023-11-24,383.3797302246094,-0.0014109744283244494
2023-11-27,383.0451354980469,-0.0008731312429529643
2023-11-28,384.04901123046875,0.00261734836536487
2023-11-29,383.6750183105469,-0.0009742900706901408
2023-11-30,382.71044921875,-0.002517191783971006
2023-12-01,383.802978515625,0.002850648135274747
2023-12-04,380.23992919921875,-0.009326898031077209
2023-12-05,381.1946716308594,0.002507747693494248
2023-12-06,378.9898986816406,-0.0058006416267828344
2023-12-07,384.2852783203125,0.013875636885267037
2023-12-08,385.9978942871094,0.004446725177738794
2023-12-11,389.2951354980469,0.008505844793362744
2023-12-12,392.39556884765625,0.007932676161711161
2023-12-13,397.38580322265625,0.012637170138974833
2023-12-14,397.04132080078125,-0.0008672474366718447
