Date,SPY,return
2021-12-13,437.46771240234375,-0.008897690172241186
2021-12-14,434.4578857421875,-0.00690388863798133
2021-12-15,441.2463073730469,0.015504225439719736
2021-12-16,437.3551940917969,-0.008857573575791897
2021-12-17,432.700439453125,-0.010700003239762683
2021-12-20,428.0993347167969,-0.010690403724489764
2021-12-21,435.7019958496094,0.0176032547887638
2021-12-22,440.0584411621094,0.009949025013835891
2021-12-23,442.79656982421875,0.006202915331327411
2021-12-27,449.0630798339844,0.014052913235790922
2021-12-28,448.6960144042969,-0.0008177370800203203
2021-12-29,449.27001953125,0.0012784563857483288
2021-12-30,448.0280456542969,-0.0027682544257445077
2021-12-31,446.89892578125,-0.002523380137643849
2022-01-03,449.48638916015625,0.0057731212732329215
2022-01-04,449.3359069824219,-0.00033484300464330444
2022-01-05,440.7076721191406,-0.019388949858646424
2022-01-06,440.2936706542969,-0.0009398430518042176
2022-01-07,438.5529479980469,-0.003961385060083911
2022-01-10,438.0072326660156,-0.0012451293466737806
2022-01-11,441.9967956542969,0.009067209224289333
2022-01-12,443.191650390625,0.002699663483770149
2022-01-13,437.0851135253906,-0.013874351960815377
2022-01-14,437.2639465332031,0.0004090654830560416
2022-01-18,429.5201110839844,-0.017868444668693965
2022-01-19,425.06024169921875,-0.010437660683672913
2022-01-20,420.3555603027344,-0.011129978767458217
2022-01-21,412.103759765625,-0.01982576355324339
2022-01-24,413.8538818359375,0.00423780736775631
2022-01-25,408.8011169433594,-0.012284197966521594
2022-01-26,407.7755432128906,-0.002511887296698388
2022-01-27,405.76190185546875,-0.004950344896362894
2022-01-28,415.83917236328125,0.02453204167274239
2022-01-31,423.3289489746094,0.017850953363639177
2022-02-01,426.1893005371094,0.006734081047389145
2022-02-02,430.32928466796875,0.009667078901218004
2022-02-03,420.2144470214844,-0.023785524808580823
2022-02-04,422.1903381347656,0.004691081464853801
2022-02-07,420.8355407714844,-0.003214132717649887
2022-02-08,424.298095703125,0.008194146242294201
2022-02-09,430.5081787109375,0.014530057746895945
2022-02-10,422.7737731933594,-0.01812910101850048
2022-02-11,414.437255859375,-0.019915630796138332
2022-02-14,413.0822448730469,-0.0032748767760738947
2022-02-15,419.7440185546875,0.01599833257379316
2022-02-16,420.2144470214844,0.0011201232805253594
2022-02-17,411.23809814453125,-0.02159280813922974
2022-02-18,408.5753479003906,-0.006496013503032593
2022-02-22,404.1906433105469,-0.01078969143685707
2022-02-23,397.0208435058594,-0.017897874196279976
2022-02-24,402.99566650390625,0.014937026954192545
2022-02-25,411.8872985839844,0.02182395600561129
2022-02-28,410.83349609375,-0.002561751382378731
2022-03-01,404.5763244628906,-0.015347606308344813
2022-03-02,412.01904296875,0.018229161967603175
2022-03-03,409.9678649902344,-0.004990790525282374
2022-03-04,406.6369934082031,-0.008157899186072052
2022-03-07,394.6496887207031,-0.029922371961603512
2022-03-08,391.65753173828125,-0.0076106929896076056
2022-03-09,402.15826416015625,0.026457888666620456
2022-03-10,400.34228515625,-0.0045258089983089235
2022-03-11,395.25189208984375,-0.012796630935859275
2022-03-14,392.3631896972656,-0.007335347969193723
2022-03-15,400.991455078125,0.021752202867413188
2022-03-16,409.8832092285156,0.021932145531680682
2022-03-17,415.0111999511719,0.012433244121580263
