Date,USO ,return
2024-05-22,74.87000274658203,-0.017083125640254306
2024-05-23,74.44999694824219,-0.005625594787959232
2024-05-24,75.3499984741211,0.01201618668264031
2024-05-28,77.66000366210938,0.03019646663723591
2024-05-29,76.56999969482422,-0.014135020319737542
2024-05-30,75.52999877929688,-0.013675438975928015
2024-05-31,74.81999969482422,-0.009444687322324561
2024-06-03,71.83000183105469,-0.04078298326298724
2024-06-04,71.08999633789062,-0.010355613150529097
2024-06-05,71.88999938964844,0.011190536078020008
2024-06-06,73.26000213623047,0.018877622004538838
2024-06-07,73.0199966430664,-0.0032814562555495684
2024-06-10,75.45999908447266,0.0328693721488532
2024-06-11,75.51000213623047,0.0006624237024835077
2024-06-12,75.9800033569336,0.0062050658352542825
2024-06-13,75.73999786376953,-0.0031637976724215554
2024-06-14,76.08000183105469,0.004479048035762472
2024-06-17,77.79000091552734,0.02222745768327376
2024-06-18,78.66999816894531,0.011248965078119082
2024-06-20,79.41000366210938,0.009362485957576596
2024-06-21,78.6500015258789,-0.009616702118432007
2024-06-24,79.69999694824219,0.013261898600443552
2024-06-25,78.9000015258789,-0.010088300314374856
2024-06-26,78.75,-0.001902969485489011
2024-06-27,79.91999816894531,0.014747833723460755
2024-06-28,79.58999633789062,-0.004137700623625835
2024-07-01,81.54000091552734,0.024205297813483594
2024-07-02,81.11000061035156,-0.005287443011822337
2024-07-03,81.2699966430664,0.0019706378519356925
2024-07-05,81.30999755859375,0.0004920767346672877
2024-07-08,80.41999816894531,-0.011006101493362288
2024-07-09,79.7699966430664,-0.008115426860099868
2024-07-10,80.4800033569336,0.008861296222450103
2024-07-11,80.94000244140625,0.0056994215480502914
2024-07-12,80.25,-0.00856140760075485
2024-07-15,80.12000274658203,-0.0016212169316542201
2024-07-16,79.05999755859375,-0.013318518090355181
2024-07-17,80.62000274658203,0.01953976476914971
2024-07-18,79.9000015258789,-0.008970919887678825
2024-07-19,78.0,-0.02406704517999509
2024-07-22,77.62000274658203,-0.004883665363853609
2024-07-23,76.62000274658203,-0.012966986206433018
2024-07-24,76.80999755859375,0.0024766331062798185
2024-07-25,77.45999908447266,0.008426854041664747
2024-07-26,76.11000061035156,-0.0175819919686148
2024-07-29,75.19000244140625,-0.012161394438873405
2024-07-30,74.45999908447266,-0.009756219710749902
2024-07-31,77.73999786376953,0.04310784179589794
2024-08-01,76.29000091552734,-0.018828017842150952
2024-08-02,73.38999938964844,-0.038754201862336544
2024-08-05,73.22000122070312,-0.0023190538766148655
2024-08-06,72.44999694824219,-0.010571997719377635
2024-08-07,74.69000244140625,0.03044962041173569
2024-08-08,75.36000061035156,0.008930391311087377
2024-08-09,76.22000122070312,0.011347273093983994
2024-08-12,78.62999725341797,0.031129359611728098
2024-08-13,77.63999938964844,-0.012670520633458079
2024-08-14,76.58999633789062,-0.013616278332464034
2024-08-15,77.41000366210938,0.010649546417540887
2024-08-16,76.31999969482422,-0.01418099538318681
2024-08-19,74.37999725341797,-0.025747971570824927
2024-08-20,73.83000183105469,-0.0074218736985404345
2024-08-21,72.5999984741211,-0.01680027705889688
2024-08-22,73.58000183105469,0.013408373748716321
2024-08-23,75.55000305175781,0.026421454550779395
2024-08-26,77.83000183105469,0.029732255385001766
2024-08-27,76.48999786376953,-0.01736699909208973
2024-08-28,75.4800033569336,-0.013292220430715884
2024-08-29,76.7699966430664,0.01694613013782599
2024-08-30,74.33999633789062,-0.03216477950517484
2024-09-03,71.08999633789062,-0.044702487179793374
2024-09-04,69.61000061035156,-0.021038384478949908
2024-09-05,69.88999938964844,0.0040143248072719824
2024-09-06,68.93000030517578,-0.013831067431116914
2024-09-09,69.2699966430664,0.004920362248043913
2024-09-10,66.95999908447266,-0.0339164510644635
2024-09-11,67.8499984741211,0.013203951283404443
2024-09-12,69.88999938964844,0.029623204964132104
2024-09-13,69.83999633789062,-0.0007157096603621106
2024-09-16,70.87999725341797,0.01478140845143414
2024-09-17,71.72000122070312,0.011781398210254278
2024-09-18,70.66000366210938,-0.014889971999142874
2024-09-19,72.75,0.029149212293412347
2024-09-20,72.91999816894531,0.0023340186484007907
2024-09-23,72.25,-0.009230597707461144
2024-09-24,73.29000091552734,0.014291859437062458
2024-09-25,71.4800033569336,-0.02500644917512111
2024-09-26,69.01000213623047,-0.03516628466659736
2024-09-27,70.2699966430664,0.01809346484428869
2024-09-30,69.91999816894531,-0.004993212272747592
2024-10-01,72.11000061035156,0.03084103423341522
2024-10-02,72.76000213623047,0.00897364361703627
2024-10-03,75.7300033569336,0.04000804444351105
2024-10-04,76.3499984741211,0.008153584225935795
2024-10-07,79.19999694824219,0.03664824860875891
2024-10-08,75.79000091552734,-0.04400989038435532
2024-10-09,75.25,-0.007150466274743375
2024-10-10,77.7699966430664,0.03293980591297468
