Date,ZB=F,return
2012-08-02,151.5,0.008077086471487832
2012-08-03,149.53125,-0.013080223862095699
2012-08-06,149.90625,0.00250469761500921
2012-08-07,148.65625,-0.008373505069782393
2012-08-08,148.375,-0.0018937407027227976
2012-08-09,148.25,-0.0008428150519972754
2012-08-10,148.84375,0.003997060123299079
2012-08-13,148.8125,-0.00020997375405234809
2012-08-14,147.5,-0.008858948467207053
2012-08-15,146.125,-0.009365755987642051
2012-08-16,145.59375,-0.003642210775162247
2012-08-17,145.875,0.0019298815896498756
2012-08-20,146.0,0.000856531101616428
2012-08-21,146.28125,0.0019245167920075345
2012-08-22,147.59375,0.008932428596046505
2012-08-23,148.5,0.006121391146363838
2012-08-24,148.375,-0.0008421053129222239
2012-08-27,148.875,0.0033641747456320684
2012-08-28,149.21875,0.0023063224396399893
2012-08-29,148.96875,-0.0016767977100049212
2012-08-30,149.625,0.004395611473038129
2012-08-31,150.5,0.005830920310793144
2012-09-04,150.21875,-0.0018705190946962905
2012-09-05,149.96875,-0.0016656260357151573
2012-09-06,148.625,-0.009000584047573026
2012-09-07,148.53125,-0.0006309811966630066
2012-09-10,148.1875,-0.002317009988658698
2012-09-11,148.09375,-0.0006328446577624804
2012-09-12,146.90625,-0.008050890943457768
2012-09-13,146.65625,-0.001703215229712892
2012-09-14,144.5625,-0.014379473003033166
2012-09-17,145.15625,0.004098808456554387
2012-09-18,145.625,0.0032240758717526847
2012-09-19,145.96875,0.0023577333824164105
2012-09-20,146.71875,0.005124931140255235
2012-09-21,146.875,0.001064396055786723
2012-09-24,147.59375,0.004881682197967116
2012-09-25,148.375,0.00527928583344164
2012-09-26,149.875,0.01005876041784621
2012-09-27,149.5,-0.002505220516937234
2012-09-28,149.375,-0.0008364701449660591
2012-10-01,149.65625,0.0018810748571075947
2012-10-02,149.90625,0.0016691011594544497
2012-10-03,149.6875,-0.00146031109710302
2012-10-04,148.8125,-0.005862663358152782
2012-10-05,147.5,-0.008858948467207053
2012-10-08,148.25,0.005071862097960349
2012-10-09,147.96875,-0.0018989350573828123
2012-10-10,148.71875,0.005055835500931792
2012-10-11,149.25,0.003565813951327551
2012-10-12,149.5625,0.002091613395880728
2012-10-15,149.4375,-0.0008361204500485702
2012-10-16,148.1875,-0.008399881392919282
2012-10-17,146.65625,-0.010386950830933104
2012-10-18,146.375,-0.001919591076809737
2012-10-19,147.5625,0.008079992927850362
2012-10-22,147.125,-0.002969249265290871
2012-10-23,147.75,0.00423909070576672
2012-10-24,147.46875,-0.0019053673595466583
2012-10-25,146.71875,-0.005098800084024181
2012-10-26,148.0,0.008694784921478344
2012-10-31,149.3125,0.008829151321913191
2012-11-01,148.59375,-0.004825352906264205
2012-11-02,148.40625,-0.0012626264303688105
2012-11-05,149.25,0.005669306523316276
2012-11-06,148.28125,-0.006511944028409808
2012-11-07,150.3125,0.013605652055778678
2012-11-08,151.1875,0.00580432807016559
2012-11-09,151.625,0.0028895788939681134
2012-11-12,151.65625,0.00020607934127552373
2012-11-13,152.09375,0.0028806604282381946
2012-11-14,152.03125,-0.00041101521334884486
2012-11-15,152.0625,0.00020552872336240772
2012-11-16,152.21875,0.0010270104630746874
2012-11-19,151.4375,-0.005145632430071642
2012-11-20,150.53125,-0.00600229474625028
2012-11-21,150.09375,-0.0029106049653964197
2012-11-23,150.03125,-0.0004164931338839909
2012-11-26,150.59375,0.0037422081093924898
2012-11-27,150.875,0.0018658655770894636
2012-11-28,151.375,0.00330852245556072
2012-11-29,151.21875,-0.0010327378796643194
2012-11-30,151.40625,0.001239157531548053
2012-12-03,151.0625,-0.0022729630614382597
2012-12-04,151.46875,0.0026856745819476956
2012-12-05,151.59375,0.0008249123998405079
2012-12-06,151.84375,0.0016477861606864837
2012-12-07,150.875,-0.00640035218848083
2012-12-10,151.0625,0.0012419790460061338
2012-12-11,150.375,-0.004561484168858787
2012-12-12,149.4375,-0.006253929076299456
2012-12-13,149.1875,-0.0016743411194946863
2012-12-14,149.71875,0.003554629984346781
2012-12-17,148.65625,-0.007121940450840605
2012-12-18,147.3125,-0.009080412936205113
2012-12-19,148.03125,0.004867219427675286
2012-12-20,146.5,-0.010397971666903203
2012-12-21,147.53125,0.007014589289438207
2012-12-24,147.25,-0.0019081952148641158
2012-12-26,147.46875,0.0014844663949649093
2012-12-27,148.34375,0.005915926824930463
2012-12-28,148.375,0.00021063717824060425
2012-12-31,147.5,-0.005914677149957595
2013-01-02,145.71875,-0.01214978177128025
2013-01-03,144.71875,-0.006886190327568951
2013-01-04,144.5,-0.0015126961285385988
2013-01-07,144.6875,0.0012967367280664074
2013-01-08,145.1875,0.0034497662500747135
2013-01-09,145.5,0.0021500760809192152
2013-01-10,144.84375,-0.0045205114113182066
2013-01-11,145.28125,0.0030159436906291004
2013-01-14,145.46875,0.001289768020582709
2013-01-15,145.96875,0.0034312707909405823
2013-01-16,146.09375,0.0008559812206794588
2013-01-17,145.1875,-0.006222528392432943
2013-01-18,145.84375,0.004509832619461268
2013-01-22,146.03125,0.0012847967506105422
2013-01-23,145.96875,-0.00042808219831817393
2013-01-24,145.84375,-0.0008567145522924075
2013-01-25,144.0625,-0.012288609959121444
2013-01-28,143.65625,-0.002823940184466204
2013-01-29,143.4375,-0.0015238927516371048
2013-01-30,143.0625,-0.002617802542078823
2013-01-31,143.46875,0.002835643736710019
2013-02-01,142.84375,-0.004365865917477715
2013-02-04,143.46875,0.004365865917477703
2013-02-05,142.75,-0.0050223929133758755
2013-02-06,143.53125,0.00545793298994736
2013-02-07,143.78125,0.0017402658296751985
2013-02-08,143.6875,-0.0006522448323417289
2013-02-11,143.875,0.0013040645186464825
2013-02-12,143.25,-0.004353511447197775
2013-02-13,142.625,-0.0043725474126091925
2013-02-14,143.46875,0.005898433267255771
2013-02-15,143.46875,0.0
2013-02-19,143.0625,-0.002835643736709997
2013-02-20,143.09375,0.00021841214458337915
2013-02-21,143.84375,0.005227631160145893
2013-02-22,144.0,0.0010856585584857828
2013-02-25,145.25,0.008643096156020014
2013-02-26,145.625,0.002578428587944307
2013-02-27,145.15625,-0.0032240758717526764
2013-02-28,145.28125,0.0008607704426458069
2013-03-01,145.84375,0.0038643242592308787
2013-03-04,145.4375,-0.0027894020875785254
2013-03-05,145.15625,-0.0019356926142981585
2013-03-06,144.34375,-0.005613140817333469
2013-03-07,143.46875,-0.006080366181383284
2013-03-08,142.5,-0.006775241740790315
2013-03-11,142.4375,-0.00043869270280214246
2013-03-12,143.0625,0.004378290706882485
2013-03-13,143.0625,0.0
2013-03-14,142.8125,-0.0017490166242616178
2013-03-15,143.375,0.003930994361010822
2013-03-18,144.21875,0.005867668687691224
2013-03-19,145.21875,0.006909982148025747
2013-03-20,143.125,-0.014522851976747702
2013-03-21,143.3125,0.0013091863096192109
2013-03-22,143.625,0.0021781755507966176
2013-03-25,143.5,-0.0008707009692439209
2013-03-26,143.6875,0.0013057673237245279
2013-03-27,144.5625,0.006071137468257624
2013-03-28,144.46875,-0.0006487188031590464
2013-04-01,144.875,0.0028080804714168584
2013-04-02,144.4375,-0.0030244136253162477
2013-04-03,145.28125,0.005824630856258763
2013-04-04,146.34375,0.007286787492956958
2013-04-05,148.0,0.011253967380299783
2013-04-08,147.3125,-0.004656093067765202
2013-04-09,147.0,-0.002123593917613591
2013-04-10,145.9375,-0.0072541389155198754
2013-04-11,146.21875,0.0019253402032733062
2013-04-12,147.53125,0.00893622968007051
2013-04-15,147.9375,0.002749869527642548
2013-04-16,147.625,-0.0021146127566763623
2013-04-17,147.96875,0.002325828302925793
2013-04-18,148.4375,0.003162891408508217
2013-04-19,148.125,-0.0021074823395646983
2013-04-22,148.15625,0.00021094821299622794
2013-04-23,148.09375,-0.0004219409345300259
2013-04-24,148.1875,0.0006328446577624087
2013-04-25,147.9375,-0.0016884765514215913
2013-04-26,148.875,0.006317140401261497
2013-04-29,148.59375,-0.0018909554957000467
2013-04-30,148.375,-0.0014732192499319705
2013-05-01,149.125,0.0050420274882480775
2013-05-02,149.1875,0.0004190236809687198
2013-05-03,147.0625,-0.014346237611467631
2013-05-06,146.5,-0.0038322380304592644
2013-05-07,146.25,-0.0017079423451561474
2013-05-08,146.71875,0.0032000027306708497
2013-05-09,146.5,-0.0014920603855147882
2013-05-10,145.0,-0.010291686036547636
2013-05-13,144.625,-0.0025895569067337885
2013-05-14,144.0625,-0.003896952322872983
2013-05-15,144.1875,0.0008673027430046688
2013-05-16,145.4375,0.008631905128537993
2013-05-17,143.96875,-0.010150178926320056
2013-05-20,143.75,-0.001520582458730585
2013-05-21,144.09375,0.0023884497295191816
2013-05-22,142.84375,-0.008712753874961164
2013-05-23,143.0,0.0010932547278893552
2013-05-24,143.375,0.0026189451896275733
2013-05-28,141.25,-0.014932205422984473
2013-05-29,141.625,0.00265134932162
2013-05-30,141.5,-0.0008830022648780608
2013-05-31,141.0625,-0.003096662505537882
2013-06-03,141.3125,0.001770695460434214
2013-06-04,141.09375,-0.0015491869868293781
2013-06-05,141.625,0.0037581562968110383
2013-06-06,142.125,0.0035242327225296828
2013-06-07,140.78125,-0.009499684827988363
2013-06-10,139.9375,-0.006011372883738177
2013-06-11,140.34375,0.002898875929037966
2013-06-12,139.78125,-0.004016069654889943
2013-06-13,140.71875,0.006684516868723506
2013-06-14,141.3125,0.004210532536343458
2013-06-17,140.53125,-0.005543866067207728
2013-06-18,140.5625,0.0002223457485536118
2013-06-19,139.90625,-0.004679674278295417
2013-06-20,136.125,-0.027398974188114388
2013-06-21,135.03125,-0.008067348120917937
2013-06-24,134.8125,-0.0016213089828314344
2013-06-25,134.15625,-0.004879758724541058
2013-06-26,134.96875,0.0060381047361405754
2013-06-27,135.59375,0.004620012837649541
2013-06-28,135.84375,0.0018420451904413604
2013-07-01,135.75,-0.0006903693750207543
2013-07-02,135.96875,0.001610121106908724
2013-07-03,135.5625,-0.0029922913338604044
2013-07-05,132.65625,-0.021671592641372032
2013-07-08,133.5,0.006340281894583166
2013-07-09,133.46875,-0.00023410979856425758
2013-07-10,132.875,-0.004458531379627938
2013-07-11,134.21875,0.010062094956517175
2013-07-12,133.9375,-0.002097658384833381
2013-07-15,134.59375,0.00488770902058825
2013-07-16,134.96875,0.0027822879065905804
2013-07-17,135.34375,0.002774568253925614
2013-07-18,134.65625,-0.005092603598788704
2013-07-19,135.5,0.0062464055036441386
2013-07-22,135.5,0.0
2013-07-23,135.0625,-0.003234006052650838
2013-07-24,134.09375,-0.0071984520753065615
2013-07-25,134.0,-0.0006993822408868116
2013-07-26,134.71875,0.005349471996496742
2013-07-29,134.15625,-0.004184106522573985
2013-07-30,133.90625,-0.0018652371926804188
2013-07-31,134.0625,0.001166180890182394
2013-08-01,132.03125,-0.01526747213078842
2013-08-02,133.71875,0.012700076625542645
2013-08-05,133.1875,-0.003980803758254347
2013-08-06,133.15625,-0.00023465915865038777
2013-08-07,133.90625,0.005616677531968195
2013-08-08,134.28125,0.002796552743114976
2013-08-09,134.4375,0.0011629260526802563
2013-08-12,134.125,-0.0023272060770862563
2013-08-13,132.625,-0.011246604016715298
2013-08-14,132.625,0.0
2013-08-15,132.0625,-0.004250301557871757
2013-08-16,131.03125,-0.007839451005239355
2013-08-19,130.375,-0.005020931050099569
2013-08-20,131.34375,0.007403018884453521
2013-08-21,130.8125,-0.004052931999171671
2013-08-22,130.59375,-0.0016736405580296484
2013-08-23,131.8125,0.009289098590804411
2013-08-26,131.96875,0.001184693895223739
2013-08-27,133.1875,0.009192757724618961
2013-08-28,132.46875,-0.0054111413059253575
2013-08-29,133.125,0.004941767910779047
2013-08-30,133.34375,0.0016418439245838952
2013-09-03,131.71875,-0.012261412752044164
2013-09-04,131.3125,-0.0030889890310101392
2013-09-05,130.125,-0.00908445167008627
2013-09-06,130.46875,0.0026382075500964186
2013-09-09,131.03125,0.004302109885806822
2013-09-10,130.28125,-0.005740269289965787
2013-09-11,130.875,0.004547094109630575
2013-09-12,131.15625,0.0021466913431633337
2013-09-13,131.3125,0.0011906180713549314
2013-09-16,131.34375,0.00023795360017103635
2013-09-17,131.84375,0.003799577119221982
2013-09-18,133.46875,0.012249858717127885
2013-09-19,132.9375,-0.003988275081283952
2013-09-20,131.6875,-0.009447401396048142
2013-09-23,131.90625,0.0016597514183644708
2013-09-24,132.96875,0.008022695224975694
2013-09-25,133.59375,0.004689340363386121
2013-09-26,133.125,-0.003514942107444497
2013-09-27,133.4375,0.0023446669592540547
2013-09-30,133.375,-0.0004684938010262312
2013-10-01,133.0,-0.0028155814001636324
2013-10-02,133.28125,0.002112428904299272
2013-10-03,133.4375,0.0011716462968907578
2013-10-04,132.96875,-0.003519065215195732
2013-10-07,133.34375,0.0028162421805255243
2013-10-08,133.40625,0.00046860356996217197
2013-10-09,133.125,-0.002110447494545982
2013-10-10,132.65625,-0.0035273405179684107
2013-10-11,132.8125,0.0011771631730148311
2013-10-14,132.21875,-0.0044806111983950354
2013-10-15,132.15625,-0.00047281324757889097
2013-10-16,132.96875,0.006129203534985935
2013-10-17,134.15625,0.00889102721708601
2013-10-18,134.09375,-0.000465983233035891
2013-10-21,133.71875,-0.0028004685747078494
2013-10-22,135.0,0.009536064821339183
2013-10-23,135.46875,0.003466207976486329
2013-10-24,135.0625,-0.0030033521478109518
2013-10-25,135.34375,0.0020802041477954846
2013-10-28,135.21875,-0.0009240009897419186
2013-10-29,135.25,0.0002310803014327367
2013-10-30,134.96875,-0.0020816475656163292
2013-10-31,134.8125,-0.0011583460115994746
2013-11-01,133.75,-0.007912538373259236
2013-11-04,133.96875,0.0016341780221346967
2013-11-05,132.96875,-0.007492425590502546
2013-11-06,133.09375,0.0009396289157390744
2013-11-07,133.6875,0.004451219719137524
2013-11-08,131.75,-0.014598799421152636
2013-11-11,131.46875,-0.002137006630677316
2013-11-12,131.5,0.00023767082702484075
2013-11-13,131.9375,0.0033214739907202005
2013-11-14,132.53125,0.004490141066324739
2013-11-15,132.53125,0.0
2013-11-18,133.0,0.003530661546889703
2013-11-19,132.46875,-0.004002359668843231
2013-11-20,131.03125,-0.010910924181874462
2013-11-21,131.28125,0.0019061239986193047
2013-11-22,131.90625,0.004749474613116792
2013-11-25,131.96875,0.0004737091514448883
2013-11-26,132.71875,0.00566707537932759
2013-11-27,132.21875,-0.003774479593203634
2013-11-29,132.21875,0.0
2013-12-02,131.25,-0.007353846448607788
2013-12-03,131.65625,0.003090457707556805
2013-12-04,130.625,-0.007863736460214576
2013-12-05,130.4375,-0.0014364378816559135
2013-12-06,130.375,-0.0004792715164829524
2013-12-09,130.78125,0.0031111668029126767
2013-12-10,131.71875,0.007142887512380204
2013-12-11,130.96875,-0.005710222510884326
2013-12-12,130.75,-0.0016716421803126833
2013-12-13,131.125,0.0028639637714289396
2013-12-16,130.84375,-0.0021472034970444996
2013-12-17,129.84375,-0.007672058729594733
2013-12-18,129.25,-0.004583291101283498
2013-12-19,129.1875,-0.00048367594655147114
2013-12-20,130.09375,0.006990506953261959
2013-12-23,129.4375,-0.005057205239445936
2013-12-24,128.6875,-0.005811154367794659
2013-12-26,128.5,-0.0014580804527337123
2013-12-27,128.28125,-0.0017037852484724338
2013-12-30,128.78125,0.003890109452288718
2013-12-31,128.3125,-0.0036465337599385066
2014-01-02,128.625,0.002432499375061417
2014-01-03,128.53125,-0.0007291287235161682
2014-01-06,129.03125,0.0038825576556660454
2014-01-07,129.3125,0.0021773324193980347
2014-01-08,128.78125,-0.004116726966670936
2014-01-09,129.34375,0.00435836040991501
2014-01-10,130.71875,0.010574479693466067
2014-01-13,131.09375,0.002864647459108096
2014-01-14,130.65625,-0.0033428875447415363
2014-01-15,130.53125,-0.0009571668593897087
2014-01-16,131.09375,0.004300054404131295
2014-01-17,131.3125,0.001667262503639284
2014-01-21,131.40625,0.0007136910021026858
2014-01-22,131.0625,-0.00261936094518315
2014-01-23,132.3125,0.009492240232945131
2014-01-24,132.84375,0.004007076663979617
2014-01-27,132.34375,-0.003770921272635323
2014-01-28,132.625,0.002122892647719017
2014-01-29,133.5,0.006575880906156959
2014-01-30,133.28125,-0.0016399207142512927
2014-01-31,133.59375,0.0023419214450811246
2014-02-03,134.90625,0.009776614184616991
2014-02-04,134.15625,-0.005574927330916871
2014-02-05,133.40625,-0.005606181466598488
2014-02-06,133.03125,-0.0028149209298096727
2014-02-07,133.3125,0.0021119332031435513
2014-02-10,133.28125,-0.0002344391055163947
2014-02-11,132.84375,-0.0032879315669893106
2014-02-12,132.25,-0.004479554820654837
2014-02-13,133.0,0.0056550574833450565
2014-02-14,132.90625,-0.0007051357678467333
2014-02-18,133.3125,0.0030520037776622542
2014-02-19,132.96875,-0.0025818580238213614
2014-02-20,132.71875,-0.0018819106942033197
2014-02-21,133.09375,0.002821539609942316
2014-02-24,132.84375,-0.0018801415644233853
2014-02-25,133.625,0.0058637437861456245
2014-02-26,134.09375,0.003501812846588804
2014-02-27,134.65625,0.004186052624313217
2014-02-28,134.59375,-0.00046425256172739904
2014-03-03,135.1875,0.004401721458893488
2014-03-04,133.9375,-0.009289430479481782
2014-03-05,133.90625,-0.0002333450016421632
2014-03-06,133.28125,-0.004678371106100725
2014-03-07,132.6875,-0.004464817662578046
2014-03-10,132.71875,0.0002354880500697971
2014-03-11,133.0,0.0021169007082090874
2014-03-12,133.6875,0.005155858620870677
2014-03-13,134.84375,0.008611713875177443
2014-03-14,135.0,0.0011580777206276467
2014-03-17,134.3125,-0.0051056040357001726
2014-03-19,133.5,-0.006067696562424988
2014-03-20,133.5625,0.00046805523906213526
2014-03-21,132.65625,-0.006808337133645289
2014-03-24,133.09375,0.0032925711777656874
2014-03-25,133.0625,-0.00023482446978875235
2014-03-26,133.59375,0.003984535917435729
2014-03-27,134.21875,0.004667453047495242
2014-03-28,133.53125,-0.005135398774330791
2014-03-31,133.21875,-0.0023430188788146457
2014-04-01,132.625,-0.0044669170313365375
2014-04-02,131.96875,-0.004960444799930193
2014-04-03,132.21875,0.001892595786123976
2014-04-04,132.96875,0.00565639028740698
2014-04-07,133.4375,0.003519065215195702
2014-04-08,133.65625,0.0016380020042383698
2014-04-09,133.4375,-0.0016380020042383583
2014-04-10,134.4375,0.007466203605005218
2014-04-11,134.78125,0.0025536868201677734
2014-04-14,134.5,-0.0020888948062227955
2014-04-15,134.8125,0.002320725107481284
2014-04-16,134.875,0.0004634994289235121
2014-04-17,133.90625,-0.007208495346145118
2014-04-21,133.71875,-0.0014012146150633432
2014-04-22,133.9375,0.0016345596167055972
2014-04-23,134.46875,0.003958556805077308
2014-04-24,134.53125,0.00046468402323161963
2014-04-25,134.9375,0.003015194212921596
2014-04-28,134.71875,-0.0016224363276179962
2014-04-29,134.375,-0.0025548730654808556
2014-04-30,134.9375,0.00417730939309887
2014-05-01,135.6875,0.005542739363484545
2014-05-02,136.1875,0.003678165066328027
2014-05-05,135.71875,-0.0034478829697432733
2014-05-06,136.0625,0.0025296092596707735
2014-05-07,136.0,-0.00045945325871423614
2014-05-08,136.1875,0.0013777269687867074
2014-05-09,135.75,-0.003217653890793806
2014-05-12,135.34375,-0.002997120399144647
2014-05-13,135.875,0.0039175070264733
2014-05-14,137.03125,0.008473656565183282
2014-05-15,137.59375,0.004096500949470386
2014-05-16,137.4375,-0.0011362346410473867
2014-05-19,136.96875,-0.0034164706958973003
2014-05-20,137.25,0.002051282770557361
2014-05-21,136.6875,-0.004106781952653359
2014-05-22,136.5,-0.0013726838119721356
2014-05-23,136.9375,0.0032000027306708497
2014-05-27,137.375,0.003189795368100081
2014-05-28,138.65625,0.009283435855397546
2014-05-29,138.4375,-0.0015788883397281357
2014-05-30,138.25,-0.0013553198370106188
2014-06-02,137.1875,-0.007715037132953703
2014-06-03,136.21875,-0.007086553830824465
2014-06-04,136.03125,-0.0013774106860950602
2014-06-05,136.28125,0.0018361262904688623
2014-06-06,136.28125,0.0
2014-06-09,136.125,-0.0011471837899154136
2014-06-10,135.84375,-0.0020682530640590683
2014-06-11,135.78125,-0.00046019328929969105
2014-06-12,136.65625,0.006423513713428278
2014-06-13,136.59375,-0.00045745654960604754
2014-06-16,136.78125,0.0013717423275807366
2014-06-17,135.90625,-0.006417624593256921
2014-06-18,136.46875,0.004130340887922583
2014-06-19,136.375,-0.0006872065325995312
2014-06-20,135.34375,-0.0075906057383347296
2014-06-23,135.375,0.00023086690625454166
2014-06-24,136.03125,0.0048359334314163165
2014-06-25,136.5,0.0034399758724434804
2014-06-26,137.15625,0.0047961722634930135
2014-06-27,136.90625,-0.0018244018743355601
2014-06-30,137.1875,0.0020522182553185846
2014-07-01,136.34375,-0.006169332945607434
2014-07-02,135.25,-0.008054352597292182
2014-07-03,135.0,-0.0018501392881614773
2014-07-07,135.6875,0.005079669200081212
2014-07-08,136.59375,0.0066567444250773345
2014-07-09,136.96875,0.0027416055554947178
2014-07-10,137.09375,0.0009122007474048665
2014-07-11,137.375,0.0020494143572979315
2014-07-14,136.90625,-0.00341802770961348
2014-07-15,136.9375,0.0002282323415134212
2014-07-16,137.15625,0.0015961695328221347
2014-07-17,138.125,0.007038285383509914
2014-07-18,138.0625,-0.0004525910916813251
2014-07-21,138.4375,0.0027124790591189136
2014-07-22,138.5625,0.0009025271370753952
2014-07-23,138.5625,0.0
2014-07-24,137.875,-0.004974009802863685
2014-07-25,138.65625,0.005650371005516421
2014-07-28,138.28125,-0.002708193936879655
2014-07-29,138.9375,0.004734537082111923
2014-07-30,137.5,-0.010400274617789343
2014-07-31,137.40625,-0.0006820507255424576
2014-08-01,137.9375,0.0038588176358715196
2014-08-04,138.09375,0.001132118314058266
2014-08-05,138.375,0.0020345886977874567
2014-08-06,138.5,0.0009029345985922825
2014-08-07,139.25,0.005400553180000289
2014-08-08,139.40625,0.0011214535211447772
2014-08-11,139.40625,0.0
2014-08-12,138.96875,-0.0031432446175682725
2014-08-13,139.46875,0.0035914741185734326
2014-08-14,140.0625,0.004248189731602382
2014-08-15,141.03125,0.006892745466128892
2014-08-18,140.15625,-0.00622362533410465
2014-08-19,139.78125,-0.0026791710600483597
2014-08-20,139.6875,-0.0006709158252336343
2014-08-21,140.0625,0.0026809667532577425
2014-08-22,140.4375,0.002673798384402205
2014-08-25,140.71875,0.0020006675562971904
2014-08-26,140.53125,-0.0013333335308642164
2014-08-27,141.15625,0.004437548883896839
2014-08-28,141.71875,0.003977026894632713
2014-08-29,141.53125,-0.0013239189930231603
2014-09-02,140.125,-0.00998565936416332
2014-09-03,140.375,0.0017825316662833468
2014-09-04,139.625,-0.005357155669242456
2014-09-05,139.375,-0.0017921151749815767
2014-09-08,139.40625,0.00022419011415498
2014-09-09,139.15625,-0.0017949298065624095
2014-09-10,138.625,-0.003824956851444765
2014-09-11,138.71875,0.0006760563637775557
2014-09-12,137.28125,-0.010416760858255715
2014-09-15,137.5625,0.002046618110627509
2014-09-16,137.46875,-0.0006817407376872575
2014-09-17,137.375,-0.0006822058252077386
2014-09-18,137.15625,-0.001593625835278036
2014-09-19,137.90625,0.005453319581313269
2014-09-22,136.75,-0.008419665167730074
2014-09-23,137.40625,0.004787425078992945
2014-09-24,136.84375,-0.0041021023794117215
2014-09-25,137.8125,0.007054301639493395
2014-09-26,137.625,-0.0013614705983210744
2014-09-29,138.3125,0.004983022768424294
2014-09-30,137.90625,-0.002941511341447808
2014-10-01,139.625,0.01238615091954412
2014-10-02,139.0,-0.004486324258672971
2014-10-03,139.21875,0.0015725039744914533
2014-10-06,139.375,0.0011217051092001736
2014-10-07,140.59375,0.008706383827062595
2014-10-08,140.65625,0.00044444445176029367
2014-10-09,140.8125,0.001110247699256961
2014-10-10,141.28125,0.0033233663024154142
2014-10-13,142.03125,0.0052945193169740105
2014-10-14,142.6875,0.004609820478161707
2014-10-15,144.375,0.01175715698604374
2014-10-16,143.40625,-0.0067325696809509865
2014-10-17,142.90625,-0.0034926907367783186
2014-10-20,143.09375,0.001311188999040182
2014-10-21,142.6875,-0.002843085567354626
2014-10-22,142.40625,-0.0019730358258583337
2014-10-23,141.71875,-0.004839428714645586
2014-10-24,141.71875,0.0
2014-10-27,141.96875,0.0017625032101663922
2014-10-28,141.53125,-0.0030864222031893912
2014-10-29,141.375,-0.001104606320202757
2014-10-30,141.5625,0.0013253812410687102
2014-10-31,141.09375,-0.0033167526259939265
2014-11-03,141.0625,-0.0002215084736047861
2014-11-04,141.25,0.0013283154487958044
2014-11-05,141.09375,-0.0011068069751911064
2014-11-06,140.65625,-0.00310559255815313
2014-11-07,141.65625,0.007084377647916645
2014-11-10,140.96875,-0.004865113532453372
2014-11-11,140.71875,-0.0017750171068242285
2014-11-12,141.125,0.0028828049679810834
2014-11-13,141.25,0.0008853475567243344
2014-11-14,141.6875,0.0030925582411974704
2014-11-17,141.375,-0.00220799383146328
2014-11-18,141.6875,0.002207993831463215
2014-11-19,141.21875,-0.003313821656194639
2014-11-20,141.5625,0.002431209065800002
2014-11-21,142.0,0.003085741923907545
2014-11-24,142.0625,0.0004400440115013057
2014-11-25,142.96875,0.00635897329713315
2014-11-26,143.4375,0.0032733253449691085
2014-11-28,144.0625,0.0043478329361034225
2014-12-01,143.53125,-0.003694451664900758
2014-12-02,142.53125,-0.0069915076140929806
2014-12-03,142.71875,0.001314636473298488
2014-12-04,143.28125,0.003933571505566186
2014-12-05,142.96875,-0.0021834069809435063
2014-12-08,144.0,0.007187224666105477
2014-12-09,144.59375,0.004114786531272375
2014-12-10,145.375,0.0053885247315554104
2014-12-11,145.53125,0.0010742293438222705
2014-12-12,146.625,0.007487466790988867
2014-12-15,146.53125,-0.0006395906837797636
2014-12-16,147.21875,0.0046808596104548645
2014-12-17,146.15625,-0.007243320974154873
2014-12-18,145.1875,-0.006650244395531804
2014-12-19,145.78125,0.004081199951089743
2014-12-22,144.59375,-0.008179124374444556
2014-12-23,142.875,-0.011957963992298289
2014-12-24,143.15625,0.0019665689720408473
2014-12-26,143.375,0.001526884362519091
2014-12-29,144.0,0.004349724126465842
2014-12-30,144.28125,0.0019512201312617493
2014-12-31,144.5625,0.0019474202843956288
2015-01-02,145.5,0.006464146619889238
2015-01-05,146.96875,0.010043892533774194
2015-01-06,148.15625,0.008047480957070308
2015-01-07,148.1875,0.00021090372323245396
2015-01-08,146.90625,-0.008683735601220308
2015-01-09,147.53125,0.00424538952215624
2015-01-12,148.4375,0.006123976482400137
2015-01-13,148.625,0.0012623607819855695
2015-01-14,149.40625,0.005242750815430938
2015-01-15,150.09375,0.004590993038721096
2015-01-16,149.53125,-0.003754697777769766
2015-01-20,149.84375,0.002087683430483895
2015-01-21,149.09375,-0.005017781801431559
2015-01-22,148.5,-0.003990344473626168
2015-01-23,149.84375,0.009008126275057773
2015-01-26,149.59375,-0.0016697979250295202
2015-01-27,149.53125,-0.00041788550545443346
2015-01-28,151.1875,0.011015387282918034
2015-01-29,150.40625,-0.005180821866863193
2015-01-30,151.28125,0.00580072063658493
2015-02-02,150.84375,-0.0028961542792014933
2015-02-03,149.28125,-0.010412422270531107
2015-02-04,149.4375,0.0010461346283081065
2015-02-05,148.875,-0.0037712175430792915
2015-02-06,147.65625,-0.008220090547347573
2015-02-09,147.59375,-0.0004233700317260288
2015-02-10,146.875,-0.004881682197967145
2015-02-11,146.90625,0.00021274332598065918
2015-02-12,146.8125,-0.0006383658052724418
2015-02-13,145.90625,-0.006191970247921107
2015-02-17,144.09375,-0.012500162764231494
2015-02-18,144.8125,0.004975672785615992
2015-02-19,144.3125,-0.0034587150778808834
2015-02-20,144.03125,-0.0019507971939323708
2015-02-23,145.34375,0.009071336503588646
2015-02-24,146.15625,0.005574628501789247
2015-02-25,146.875,0.004905629972263749
2015-02-26,146.8125,-0.00042562247929181995
2015-02-27,147.03125,0.0014888868006219444
2015-03-02,145.8125,-0.008323599438104685
2015-03-03,145.15625,-0.004510801333436334
